Requirement ID,Readable group,Group source values,Ledger row SHA-256,Effective fields complete,Conflict
KBDL-FND-001,23,Blueprint section:group='Color architecture — semantic roles and color- only-meaning prohibition';ledger='Color architecture — semantic roles and color- only-meaning prohibition';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,571cc3eedb97911665a1792b6614a425084c05529f8970d5dc60bf5ce7193289,True,None
KBDL-FND-002,23,Blueprint section:group='Color architecture — semantic roles and color- only-meaning prohibition';ledger='Color architecture — semantic roles and color- only-meaning prohibition';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,26895ded63c47a4d96b092ae7edaaeed2711bcc697c5f45be88c973d6e382096,True,None
KBDL-FND-003,24,Blueprint section:group='Spacing rhythm and content-driven breakpoints';ledger='Spacing rhythm and content-driven breakpoints';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,96dbbc4211340d60be1e1867252512e77ea2c2edd39fa9ee18c6b081a8b15112,True,None
KBDL-FND-004,24,Blueprint section:group='Spacing rhythm and content-driven breakpoints';ledger='Spacing rhythm and content-driven breakpoints';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,95fca4541ab283fdcb376e61dd5c5854bba53b7ee6631d3fb308454f5425485c,True,None
KBDL-FND-005,25,Blueprint section:group='Depth semantics; icon and media accessibility anticipation';ledger='Depth semantics; icon and media accessibility anticipation';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,0010c30e9b8c5509bf904fee73d22220d30dd134f1f04e61e2e50dfc270f13b9,True,None
KBDL-FND-006,25,Blueprint section:group='Depth semantics; icon and media accessibility anticipation';ledger='Depth semantics; icon and media accessibility anticipation';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,1301152210b9517793b01c1f1b06512e38d23bb3a3b737ba174ea7bcfdf179b6,True,None
KBDL-FND-007,25,Blueprint section:group='Depth semantics; icon and media accessibility anticipation';ledger='Depth semantics; icon and media accessibility anticipation';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,58c7d3643b040e8da46e1eb3859517f45dd7fc287661253cb0b5bdffc6a58776,True,None
KBDL-FND-008,26,Blueprint section:group='Profile-level foundation adjustments';ledger='Profile-level foundation adjustments';match=True | Roadmap prompt:group='KBDL-003';ledger='KBDL-003';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,5a927a32ebfd3a9d39afcc1bc3eea9b4b3defe689ffdd3a61d3cb2013a3ddebc,True,None
KBDL-FND-009,27,Blueprint section:group='Foundation decision packet — default values';ledger='Foundation decision packet — default values';match=True | Roadmap prompt:group='KBDL-003 (approved via project-owner review following KBDL-003-R1)';ledger='KBDL-003 (approved via project-owner review following KBDL-003-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Mixed — Verified / Not verified';ledger='Mixed — Verified / Not verified';match=True,7e0f7be0c6c0c58e777da470e9b4fc8cfb2c0c103c237accdee94379d50f9167,True,None
KBDL-FND-010,27,Blueprint section:group='Foundation decision packet — default values';ledger='Foundation decision packet — default values';match=True | Roadmap prompt:group='KBDL-003 (approved via project-owner review following KBDL-003-R1)';ledger='KBDL-003 (approved via project-owner review following KBDL-003-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,4fe30f39d7ff00c2cbdae5b7409230df68d94500944ed4107ea86947548253ac,True,None
KBDL-FND-011,27,Blueprint section:group='Foundation decision packet — default values';ledger='Foundation decision packet — default values';match=True | Roadmap prompt:group='KBDL-003 (approved via project-owner review following KBDL-003-R1)';ledger='KBDL-003 (approved via project-owner review following KBDL-003-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,a7404468cbbe72599b4435ad60be3a9051f09e276c2947bd98a3b84b9607d97c,True,None
KBDL-FND-012,27,Blueprint section:group='Foundation decision packet — default values';ledger='Foundation decision packet — default values';match=True | Roadmap prompt:group='KBDL-003 (approved via project-owner review following KBDL-003-R1)';ledger='KBDL-003 (approved via project-owner review following KBDL-003-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,7e04908702e78ee3a9faf11428dcd2ca30cd9e9a422cadb84735a01100dc4283,True,None
KBDL-GOV-001,2,Blueprint section:group='Specification architecture and governance foundation';ledger='Specification architecture and governance foundation';match=True | Roadmap prompt:group='KBDL-001';ledger='KBDL-001';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Verified';ledger='Verified';match=True,c3f684fbdfb1f493a7b3703669bd83f35f772256d2e5399a4de47efee6252481,True,None
KBDL-GOV-002,3,Blueprint section:group='WCAG 2.2 AA baseline with enhanced motion safety (locked-rule protection)';ledger='WCAG 2.2 AA baseline with enhanced motion safety (locked-rule protection)';match=True | Roadmap prompt:group='KBDL-001';ledger='KBDL-001';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,ecef3279f8c816392a549a3a731b4543bba662438e83f8d7be923d46c6ec9534,True,None
KBDL-GOV-003,4,Blueprint section:group='Governance and change control';ledger='Governance and change control';match=True | Roadmap prompt:group='KBDL-001';ledger='KBDL-001';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Verified';ledger='Verified';match=True,6ab1a985cc1705a189bc5bc82fbb366e122939ae2c2a9ea0929d50a1cd66a415,True,None
KBDL-MOT-001,39,Blueprint section:group='Motion purpose requirement; motion terminology; expressive-versus-usability conflict resolution';ledger='Motion purpose requirement; motion terminology; expressive-versus-usability conflict resolution';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,3b229bc08447f36df3810db263135602426dc869504a8e7577ee72e815fcf089,True,None
KBDL-MOT-002,39,Blueprint section:group='Motion purpose requirement; motion terminology; expressive-versus-usability conflict resolution';ledger='Motion purpose requirement; motion terminology; expressive-versus-usability conflict resolution';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,d29a6d3bb7b7f2c8f0f6fa018b39f742604fd308f2a7cc72ab3be79ef4174e5d,True,None
KBDL-MOT-003,39,Blueprint section:group='Motion purpose requirement; motion terminology; expressive-versus-usability conflict resolution';ledger='Motion purpose requirement; motion terminology; expressive-versus-usability conflict resolution';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,4da3a76eaaef8a5ff4e52876f66fb3461854c7221754a6a1e2eae1da9875de9e,True,None
KBDL-MOT-004,40,Blueprint section:group='Ten motion categories; five-level motion hierarchy; multi-factor intensity model';ledger='Ten motion categories; five-level motion hierarchy; multi-factor intensity model';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,f31cd5481e1250afb657bba90c8a600818cd32e9763f743118f056271c9f831d,True,None
KBDL-MOT-005,40,Blueprint section:group='Ten motion categories; five-level motion hierarchy; multi-factor intensity model';ledger='Ten motion categories; five-level motion hierarchy; multi-factor intensity model';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,6c26a8799e06ad812a3f04dea6eb446f62011438e116089d08eae0377c7f2bd3,True,None
KBDL-MOT-006,40,Blueprint section:group='Ten motion categories; five-level motion hierarchy; multi-factor intensity model';ledger='Ten motion categories; five-level motion hierarchy; multi-factor intensity model';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,0cbb93150c4d999c14b073b5ddd55e335d8db10b913d9a9ff3fe68d529ca60b3,True,None
KBDL-MOT-007,41,Blueprint section:group='Semantic timing classes; duration recommendations; easing categories and exact curves';ledger='Semantic timing classes; duration recommendations; easing categories and exact curves';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,5a30e3ca116ca9edfc8c2f5fed2c5f43225463ebb7bc2d26d75c33acedccbfbc,True,None
KBDL-MOT-008,41,Blueprint section:group='Semantic timing classes; duration recommendations; easing categories and exact curves';ledger='Semantic timing classes; duration recommendations; easing categories and exact curves';match=True | Roadmap prompt:group='KBDL-005';ledger='KBDL-005';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,bb4e9937da1f286f262df96d4709ce18c5b7f23df6cdeda9801608b8f61f7e8b,True,None
